Ngay,Lo_1_San_Luong,Lo_1_Bot_Song,Lo_1_MNBS1_chuyen_qua_MNBS2,Lo_1_Than,Lo_1_Chat_Dot,Lo_1_Carbon,Lo_2_San_Luong,Lo_2_Bot_Song,Lo_2_Than,Lo_2_Chat_Dot,Lo_2_Carbon,Ton_Kho_Bot_Song,Ton_Kho_Than,Ton_Kho_Chat_Dot,Ton_Kho_Carbon
12/11/2023,0,0,0,0,0,0,4454,6903,532.76,0,0,26458,23712.02249,0,0
12/12/2023,0,0,0,0,0,0,4456,6906,527.32,53,0,27620,24334.70249,0,0
12/13/2023,0,0,0,0,0,0,4425,6858,584.76,50,0,28348,25149.94249,0,0
12/14/2023,0,0,0,0,0,0,4434,6872,644.26,0,0,25254,25805.68249,25,0
12/15/2023,0,0,0,0,0,0,4483,6948,638.12,0,0,26132,25167.56249,125,0
12/16/2023,0,0,0,0,0,0,4453,6901,629.94,0,0,27329,25707.62249,197,0
12/17/2023,0,0,0,0,0,0,4478,6940,630.03,0,0,27987,26037.59249,241,0
12/18/2023,0,0,0,0,0,0,4476,6937,541.47,108.8,0,28260,26841.12249,182.2,0
12/19/2023,0,0,0,0,0,0,4475,6935,548.22,115.2,0,27360,27342.90249,77,0
12/20/2023,0,0,0,0,0,0,4449,6895,539.56,115.2,0,27805,27893.34249,51.8,0
12/21/2023,0,0,0,0,0,0,4215,6532,499.15,40,0,25965,28474.19249,11.8,0
12/22/2023,0,0,0,0,0,0,4403,6824,544.02,40,0,24700,28915.17249,36.8,0
12/23/2023,0,0,0,0,0,0,4432,6869,608.26,35.3,0,25828,28306.91249,43.5,0
12/24/2023,0,0,0,0,0,0,4190,6493,612.7,0,0,23062,30089.21249,53.5,0
12/25/2023,0,0,0,0,0,0,4476,6937,634.14,0,0,23037,29447.89249,88.5,0
12/26/2023,0,0,0,0,0,0,4442,6884,621.75,0,0,24015,28826.14249,183.5,0
12/27/2023,0,0,0,0,0,0,4426,6859,622.57,0,0,25371,28203.57249,238.5,0
12/28/2023,0,0,0,0,0,0,4446,6890,555.07,92.17776,0,22606,27648.50249,186.32224,0
12/29/2023,0,0,0,0,0,0,4426,6859,551.14,110.4,0,23014,27097.36146,118.26581,0
12/30/2023,0,0,0,0,0,0,4462,6915,550.64,47.19151,0,24429,26546.72146,97.1011,0
12/31/2023,0,0,0,0,0,0,4431,6867,557.0714578,83.3,0,25320,25989.65,13.90054,0
1/1/2024,0,0,0,0,0,0,4411,6836,599.26,0,0,26601,25390.39,31.90054,0
1/2/2024,0,0,0,0,0,0,4417,7827,627.08,0,0,26504,24763.31,75.80108,0
1/3/2024,0,0,0,0,0,0,4422,6853,634.58,0,0,25153,24148.36,81.90054,0
1/4/2024,0,0,0,0,0,0,4415,6842,646.29,0,0,26527,23502.07,116.90054,0
1/5/2024,0,0,0,0,0,0,4412,6838,628.72,0,0,27036,22873.35,166.90054,0
1/6/2024,0,0,0,0,0,0,4423,6855,622.92,0,0,28155,22250.43,201.90054,0
1/7/2024,0,0,0,0,0,0,4428,6862,623.89,0,0,28592,21626.54,201.90054,0
1/8/2024,0,0,0,0,0,0,2455.1,3805,303.0215017,0,0,27837,21323.5185,223.90054,0
1/9/2024,0,0,0,0,0,0,4459,6910,504.95,148.8,0,28918,20818.5685,102.10054,0
1/10/2024,0,0,0,0,0,0,4460,6912,503.87,148.8,0,24654,20314.6985,82.5808,0
1/11/2024,0,0,0,0,0,0,4479,6941,510.41,143.5,0,25830,19804.2885,24.0808,0
1/12/2024,0,0,0,0,0,0,4462,6915,607,11.2,0,26843,19197.2885,111.8808,0
1/13/2024,0,0,0,0,0,0,4468,6924,616.6,0,0,25790,18580.6885,196.8808,0
1/14/2024,0,0,0,0,0,0,4472,6931,624.54,0,0,26624,17956.1485,261.8808,0
1/15/2024,0,0,0,0,0,0,4471,6929,632.1625747,0,0,27437,17323.98592,283.8808,0
1/16/2024,0,0,0,0,0,0,4465,6920,532.19,129.6,0,28015,17891.79592,219.2808,0
1/17/2024,0,0,0,0,0,0,4402,6822,494.94,158.4,0,24576,18496.85592,175.8808,0
1/18/2024,0,0,0,0,0,0,4414,6841,524.89,124.8,0,25616,19372.23,130.0808,0
1/19/2024,0,0,0,0,0,0,3756,5821,497.12,52.2,0,27852,19875.11,157.8808,0
1/20/2024,0,0,0,0,0,0,3516,5449,504.8945553,0,0,26687,19370.21544,214.8808,0
1/21/2024,0,0,0,0,0,0,3776,5852,489.78,55.5,0,26108,18880.43544,263.3808,0
1/22/2024,0,0,0,0,0,0,177,274,25.22,0,0,25834,18855.21544,263.3808,0
1/23/2024,0,0,0,0,0,0,0,0,0,0,0,25834,19955.21544,275.3808,0
1/24/2024,0,0,0,0,0,0,0,0,0,0,0,25834,20805.21544,335.3808,0
1/25/2024,0,0,0,0,0,0,0,0,0,0,0,25834,20805.21544,385.3808,0
1/26/2024,0,0,0,0,0,0,0,0,0,0,0,25834,20805.21544,435.3808,0
1/27/2024,0,0,0,0,0,0,541,838,48.67,0,0,24996,20756.54544,550.3808,0
1/28/2024,0,0,0,0,0,0,4132,6404,519.32,91.3,0,24095,20237.22544,459.0808,0
1/29/2024,0,0,0,0,0,0,4340,6726,547.26,96.7,0,25707,19689.97,474.22545,0
1/30/2024,0,0,0,0,0,0,4434,6872,552.28,108,0,26838,19137.69,476.22545,0
1/31/2024,0,0,0,0,0,0,4470,6927,541.7,113.8,0,25725,18607.45,495.28856,0
2/1/2024,0,0,0,0,0,0,4475,6935,547.09,108,0,23725,20256.26,577.28856,0
2/2/2024,0,0,0,0,0,0,4479,6941,528.76,130.2,0,24754,20827.5,576.08856,0
2/3/2024,0,0,0,0,0,0,4423,6855,508.41,146.5,0,24788,21219.09,619.58856,0
2/4/2024,0,0,0,0,0,0,4102,6357,448.7,163.2,0,26054,20770.39,696.38856,0
2/5/2024,0,0,0,0,0,0,3805,5897,445.7,124,0,27650,23004.69,722.38856,0
2/6/2024,0,0,0,0,0,0,3810,5905,429.01,144,0,26047,22575.68,703.38856,0
2/7/2024,0,0,0,0,0,0,4003,6204,479.97,112.8,0,24640,22095.71,660.58856,0
2/8/2024,0,0,0,0,0,0,4058,6289,493.71,108,0,26115,21602,582.58856,0
2/9/2024,0,0,0,0,0,0,4052,6280,488.43,108,0,25934,21113.57,486.58856,0
2/10/2024,0,0,0,0,0,0,4008,6211,490.64,100.8,0,25126,20622.93,385.78856,0
2/11/2024,0,0,0,0,0,0,3857,5977,468.83,100.8,0,27098,20154.1,284.98856,0
2/12/2024,0,0,0,0,0,0,3802,5892,474.28,84,0,26367,19679.82,200.98856,0
2/13/2024,0,0,0,0,0,0,3005,4657,368.09,76.8,0,26434,19311.73,124.18856,0
2/14/2024,0,0,0,0,0,0,1015,1573,141.12,6.944,0,27833,19170.61,117.24456,0
2/15/2024,0,0,0,0,0,0,0,0,0,0,0,27833,19170.61,209.24456,0
2/16/2024,0,0,0,0,0,0,0,0,0,0,0,27833,19170.61,233.24456,0
2/17/2024,0,0,0,0,0,0,702,1088,64.42,0,0,26745,19106.19,233.24456,0
2/18/2024,0,0,0,0,0,0,4006,6208,583.02,0,0,25340,18523.17,273.24456,0
2/19/2024,0,0,0,0,0,0,3983,6173,571.1,0,0,24591,17952.07,283.24456,0
2/20/2024,0,0,0,0,0,0,3674,5694,520.95,0,0,26461,17431.12,293.24456,0
2/21/2024,0,0,0,0,0,0,3678,5700,553.68,0,0,26885,16877.44,318.24456,0
2/22/2024,0,0,0,0,0,0,3750,5812,549.96,0,0,26823,16327.48,324.24456,0
2/23/2024,0,0,0,0,0,0,3902,6047,568.32,0,0,24864,15759.16,354.24456,0
2/24/2024,0,0,0,0,0,0,3905,6052,562.16,0,0,25385,16597,364.24456,0
2/25/2024,0,0,0,0,0,0,3978,6165,577.33,0,0,26235,17119.67,404.24456,0
2/26/2024,0,0,0,0,0,0,4045,6269,576.96,0,0,26970,16542.71,424.24456,0
2/27/2024,0,0,0,0,0,0,4083,6328,594.41,0,0,27466,15948.3,469.24456,0
2/28/2024,0,0,0,0,0,0,4184,6484,546.94,62.4,0,23424,17801.36,434.64754,0
2/29/2024,0,0,0,0,0,0,4202,6512,559.49,48.2,0,24357,12184.38,402.2173,0
3/1/2024,0,0,0,0,0,0,4212,6528,609.13,0,0,24848,17660.38,492.2173,0
3/2/2024,0,0,0,0,0,0,4254,6593,603.14,0,0,25825,17057.24,517.2173,0
3/3/2024,0,0,0,0,0,0,3956,6131,556.22,0,0,25704,16501.02,537.2173,0
3/4/2024,0,0,0,0,0,0,4314,6686,613.61,0,0,26582,15887.41,557.2173,0
3/5/2024,0,0,0,0,0,0,4400,6819,624.64,0,0,26774,15262.77,582.2173,0
3/6/2024,0,0,0,0,0,0,4412,6838,562.83,81,0,26902,14699.94,511.2173,0
3/7/2024,0,0,0,0,0,0,4414,6841,550.88,96,0,27028,14149.06,495.2173,0
3/8/2024,0,0,0,0,0,0,4415,6842,557.32,96,0,27091,13591.74,409.2173,0
3/9/2024,0,0,0,0,0,0,4412,6838,557.23,96,0,27180,13034.51,338.2173,0
3/10/2024,0,0,0,0,0,0,4400,6819,566.68,71,0,27180,13717.83,330.2173,0
3/11/2024,0,0,0,0,0,0,4216,6534,594.8,0,0,27265,15623.03,405.2173,0
3/12/2024,0,0,0,0,0,0,4002,6202,561.9,0,0,24012,15061.13,455.2173,0
3/13/2024,0,0,0,0,0,0,1820,2821,256.64,0,0,21191,14804.49,495.2173,0
3/14/2024,0,0,0,0,0,0,0,0,0,0,0,21191,14804.49,525.2173,0
3/15/2024,0,0,0,0,0,0,1370,2123,189.55,0,0,21244,14614.94,550.2173,0
3/16/2024,0,0,0,0,0,0,4206,6518,584.6,0,0,22141,14030.34,565.2173,0
3/17/2024,0,0,0,0,0,0,4312,6683,602.66,0,0,23145,13427.68,610.2173,0
3/18/2024,0,0,0,0,0,0,4340,6726,608.35,0,0,24224,12819.33,640.2173,0
3/19/2024,0,0,0,0,0,0,4397,6814,612.57,0,0,25218,14556.76,670.2173,0
3/20/2024,0,0,0,0,0,0,4401,6820,623.04,0,0,25281,13933.72,670.2173,0
3/21/2024,0,0,0,0,0,0,4407,6830,616.85,0,0,25655,13316.87,695.2173,0
3/22/2024,0,0,0,0,0,0,4406,6828,626.563446,0,0,25806,13790.30655,710.2173,0
3/23/2024,0,0,0,0,0,0,4408,6832,559.1582804,93,0,26188,14231.14827,652.2173,0
3/24/2024,0,0,0,0,0,0,4406,6829,537.4115179,120,0,26557,14593.73676,557.2173,0
3/25/2024,0,0,0,0,0,0,4411,6836,524.7841819,121.04199,0,25710,15168.95257,471.17531,0
3/26/2024,0,0,0,0,0,0,4406,6828,532.4241417,120,0,22989,15736.52843,351.17531,0
3/27/2024,0,0,0,0,0,0,4252,6590,525.24,99.7,0,22916,15211.28843,301.47531,0
3/28/2024,0,0,0,0,0,0,4411,6836,523.4,120,0,24057,15987.88843,246.47531,0
3/29/2024,2001,2953,210,371.93,0,0,4413,6839,535.58,120.5,0,25093,13405.54,178.76763,0
3/30/2024,2666,3944,270,453.84,0,0,4411,6836,525.26,120.6,0,24531,12426.44,183.16763,0
3/31/2024,2800,4081,345,468.74,0,0,4414,6841,534.08,120,0,24969,11423.62,114.87512,0
4/1/2024,2342,3702,0,379.63,0,0,4425,6858,522.02,120,0,20567,13176.07,76.87512,0
4/2/2024,2819,4456,0,494.95,0,0,4428,6862,540.85,108,0,22193,14490.27,88.87512,0
4/3/2024,2865,4529,0,499.63,0,0,4427,6861,552.05,108,0,23671,13438.59,90.87512,0
4/4/2024,2850,4505,0,498.45,0,0,4301,6665,529.4,95.3,0,24658,12410.74,115.57512,0
4/5/2024,2855,4513,0,498.9,0,0,4425,6858,568.37,69.8,0,26290,11343.47,155.77512,0
4/6/2024,2862,4524,0,488.9,0,0,4368,6769,624.58,0,0,26140,11329.99,180.77512,0
4/7/2024,2909,4598,0,495.43,0,0,4301,6665,603.9,0,0,28207,11380.66,320.77512,0
4/8/2024,2901,4178,408,480.03,0,0,4430,6865,625.22,0,0,29602,10275.41,330.77512,0
4/9/2024,2915,4404,204,479.16,0,0,4426,6859,565.92,64.3,0,28419,9230.33,338.47512,0
4/10/2024,2902,4242,345,479.64,0,0,4407,6830,545.8,84,0,29140,8204.89,434.47512,0
4/11/2024,2901,4106,480,488.84,0,0,4410,6834,541.63,84,0,30136,8424.42,540.47512,0
4/12/2024,2900,4224,360,497.28,0,0,4401,6820,545.07,96,0,30580,7382.07,526.47512,0
4/13/2024,2901,4226,360,497.68,0,0,4425,6858,507.4,132,0,31608,6376.99,569.47512,0
4/14/2024,2880,4417,135,491.52,0,0,4426,6859,520.13,148.8,0,27549,6265.34,505.67512,0
4/15/2024,2901,4586,0,481.73,0,0,4339,6724,475.57,168,0,21466,6658.04,460.67522,0
4/16/2024,2905,4592,0,474.78,0,0,4251,6588,517.32,102.5,0,18367,7665.94,445.17522,0
4/17/2024,2852,4508,0,486.82,0,0,4275,6625,510.89,120,0,18885,8968.23,440.17522,0
4/18/2024,2861,4522,0,505.08,0,0,4403,6824,551.83,106.7,0,19916,9911.32,408.47522,0
4/19/2024,2862,4524,0,483.58,0,0,4407,6830,527.26,120,0,21196,10100.48,316.47522,0
4/20/2024,2852,4508,0,488.75,0,0,4302,6667,513.48,115,0,22023,9098.25,211.47522,0
4/21/2024,2828,4470,0,500.86,0,0,4435,6873,542.31,120,0,23298,8055.08,111.47522,0
4/22/2024,2833,4478,0,483.31,0,0,4426,6859,538.15,120,0,24133,7033.62,116.47522,0
4/23/2024,2858,4518,0,495.43,0,0,4431,6867,524.02,120,0,25517,5793.89,144.47522,0
4/24/2024,2863,4526,0,501.78,0,0,4400,6819,554.09,108,0,24589,4738.02,221.47522,0
4/25/2024,2840,4489,0,479.01,0,0,4406,6828,549.15,108,0,25874,3737.14,263.47522,0
4/26/2024,2874,4543,0,487.61,0,0,4419,6848,562.59,95,0,23924,2686.94,254.83405,0
4/27/2024,2862,4524,0,492.17,0,0,4426,6859,548.94,108,0,25354,3345.83,320.83405,0
4/28/2024,2805,4434,0,477.2,0,0,4420,6850,543.3,108,0,26654,3125.33,350.83405,0
4/29/2024,1242,1963,0,177.42,0,0,4426,6859,527.28,108,0,27191,2420.63,257.60962,0
4/30/2024,2754,4353,0,469.74,0,0,4424,6856,532.28,107.9998,0,26896,1418.61,301.3901323,0
5/1/2024,2858,4518,0,488.57,0,0,4428,6862,522.93,120,0,27465,4911.29,181.3901323,0
5/2/2024,2846,4499,0,472.83,0,0,4426,6859,537.31,96,0,28417,5101.15,105.3899323,0
5/3/2024,2826,4467,0,463.27,0,0,4408,6831,547.06,96,0,29896,6340.82,47.3899323,0
5/4/2024,2809,4440,0,476.94,0,0,4421,6851,558.42,84,0,30097,6305.46,53.3899323,0
5/5/2024,2459,3887,0,399.94,0,0,4432,6869,536.22,96,0,28058,7669.3,137.3899323,0
5/6/2024,2826,4467,0,461.09,0,0,4409,6833,536.53,108,0,28873,7971.68,124.3899323,0
5/7/2024,2837,4484,0,465.93,0,0,4401,6820,533.64,111.6,0,30112,8172.11,142.7899323,0
5/8/2024,2818,4454,0,463.24,0,0,4403,6824,524.22,132,0,29664,10184.65,140.7899323,0
5/9/2024,2829,4472,0,469.17,0,0,4418,6847,522.81,132,0,26900,10192.67,153.7899323,0
5/10/2024,2787,4405,0,453.736101,0,0,4420,6850,494.6645971,132,0,26085,9994.269302,111.7899323,0
5/11/2024,2806,4435,0,468.8781183,0,0,4420,6850,522.9781511,132,0,23320,11202.41303,57.7899323,0
5/12/2024,2809,4440,0,484.16,0,0,4422,6853,527.42,132,0,24677,10190.83303,85.7899323,0
5/13/2024,2832,4477,0,461.09,0,0,4412,6838,520.84,132,0,25301,9208.903032,78.7899323,0
5/14/2024,2860,4521,0,465.69,0,0,4422,6853,523.17,127.4,0,25779,8220.043032,41.3899323,0
5/15/2024,2856,4514,0,499.75,0,0,4417,6845,512.58,120,0,26548,7207.713032,76.3899323,0
5/16/2024,2900,4584,0,493.7,0,0,4420,6850,513.85,120,0,27081,6204.567395,26.3899323,0
5/17/2024,2906,4594,0,496.19,0,0,4418,6847,540.69,108,0,27331,6467.687395,63.3899323,0
5/18/2024,2926,4625,0,511.5,0,0,4417,6845,534.49,108,0,28686,6471.697395,28.3899323,0
5/19/2024,2926,4625,0,503.44,0,0,4424,6856,523.44,108,0,29658,7744.817395,54.3899323,0
5/20/2024,2928,4628,0,484.8277335,0,0,4415.7,6843,556.5211084,96.0001,0,26776,7653.468553,33.3898323,0
5/21/2024,2863,4526,0,477.82,0,0,4422,6853,557.58,96,0,27803,7868.067395,42.3899323,0
5/22/2024,2904,4590,0,510.57,0,0,4423,6855,560.09,96,0,26043,8997.407395,26.3899323,0
5/23/2024,2893,4573,0,505.210716,0,0,4423,6855,535.182329,120,0,27120,7957.01435,48.3899323,0
5/24/2024,2869,4535,0,474.86,0,0,4375,6780,633.11,0,0,27820,6849.04435,202.3899323,0
5/25/2024,2890,4568,0,479.37,0,0,4421,6851,538.4501515,120,0,28290,6731.224198,217.3899323,0
5/26/2024,2892,4571,0,479.09,0,0,4415,6842,521,132,0,29637,6681.134198,196.3899323,0
5/27/2024,2863,4526,0,458.81,0,0,4424,6856,502.53,120,0,30913,7819.794198,101.3899323,0
5/28/2024,2884,4559,0,465.88,0,0,4422,6853,547.31,108,0,31760,8106.604198,68.3899323,0
5/29/2024,2890,4636,0,483.44,0,0,4424,6856,556.36,96,0,32827,8166.804198,84.1212523,0
5/30/2024,2881,4554,0,480.41,0,0,4422,6853,558.21,84,0,29243,9228.184198,53.9230023,0
5/31/2024,2852,4508,0,479.6650647,0,0,4425,6858,551.0691337,96,0,29993,1054.49,27.8133,0
6/1/2024,2881,4554,0,466.26,0,0,4422,6853,630.11,0,0,31192,9172.19,49.8133,0
6/2/2024,2866,4530,0,503.08,0,0,4423,6855,630.39,0,0,30961,9388.72,91.8133,0
6/3/2024,2754,4353,0,478.06,0,0,4422,6853,567.41,86,0,31399,10593.25,65.8133,0
6/4/2024,2802,4429,0,486.78,0,0,4421,6851,562.99,96,0,32655,8273.48,64.8133,0
6/5/2024,2850,4505,0,479.11,0,0,4430,6865,657.5,0,0,33511,7136.87,167.8133,0
6/6/2024,1400,2213,0,230.38,0,0,4431,6867,638.93,0,0,34325,6267.56,287.8133,0
6/7/2024,2805,4434,0,498.4,0,0,4420,6850,525.6,120,0,31700,5243.56,327.8133,0
6/8/2024,2809,4440,0,502.93,0,0,4419,6848,525.51,120,0,33141,4215.12,341.8133,0
6/9/2024,2802,4429,0,496.78,0,0,4426,6859,523.14,120,0,34604,4495.2,339.8133,0
6/10/2024,2825,4465,0,483.48,0,0,4422,6853,535.57,120,0,36113,4676.15,284.8133,0
6/11/2024,2886,4562,0,485.52,0,0,4423,6855,531.12,120,0,35463,4659.51,204.8133,0
6/12/2024,2578,4075,0,453.55,0,0,4418,6847,529.37,120,0,36457,4976.59,251.8133,0
6/13/2024,2843,4494,0,492.42,0,0,4403,6824,526.79,120,0,32887,6457.38,246.8133,0
6/14/2024,2836,4483,0,485.7,0,0,4419,6848,537.58,120,0,33921,7634.1,250.8133,0
6/15/2024,2809,4440,0,464.9,0,0,4425,6858,533.28,120,0,35230,6635.92,208.8133,0
6/16/2024,2846,4499,0,490.75,0,0,4427,6861,555.77,120,0,36451,5589.4,191.8133,0
6/17/2024,2890,4568,0,475.82,0,0,4413,6839,539.18,120,0,37450,4574.4,91.8133,0
6/18/2024,2822,4461,0,498.98,0,0,4418,6847,546.28,120,0,38710,3529.14,91.8133,0
6/19/2024,2823,4462,0,496.22,0,0,4403,6824,544.46,120,0,37733,4138.46,91.8133,0
6/20/2024,2879,4551,0,505.28,0,0,4420,6850,547.53,120,0,34492,3885.65,91.8133,0
6/21/2024,2896,4578,0,492.44,0,0,4423,6855,543.41,120,0,35527,3749.8,108.8133,0
6/22/2024,2843,4494,0,496.81,0,0,4420,6850,519.7,120,0,36567,3983.29,76.8133,0
6/23/2024,2805,4434,0,491.86,0,0,4402,6822,580.51,96,0,32895,4090.92,35.8133,0
6/24/2024,2523,3588,400,428.2975941,0,0,4425,6858,558.2892757,84.6133,0,27696,4154.33313,1.2,0
6/25/2024,2824,4104,360,496.48,0,0,4424,6856,549.08,96,0,28990,4308.77313,45.2003,0
6/26/2024,2921,4617,0,494.9,0,0,4423,6855,538.91,108,0,30183,3904.96313,82.2003,0
6/27/2024,2903,4589,0,469.53,0,0,4420,6850,553.67,96,0,30012,2938.23313,56.2003,0
6/28/2024,2892,4571,0,501.8,0,0,4383,6793,519.06,115,0,26940,1953.44313,51.027,0
6/29/2024,2906,4594,0,500.38,0,0,4432,6869,521.75,120,0,27758,8349.63313,41.51228,0
6/30/2024,2896,4578,0,508.93,0,0,4427,6861,566.91,72,0,29149,2128.36,8.37499,0
7/1/2024,2901,4586,0,488.29,0,0,4428,6862,633.37,0,0,30183,9047.91313,63.37499,0
7/2/2024,2899,4582,0,466.02,0,0,4418,6847,642.1,0,0,28500,9639.79313,145.37499,0
7/3/2024,2887,4563,0,502.65,0,0,4424,6856,545.41,108,0,29705,8591.73313,137.37499,0
7/4/2024,2896,4578,0,496.73,0,0,4425,6858,514.06,108,0,26270,7580.94313,119.37499,0
7/5/2024,2890,4568,0,487.8,0,0,4425,6858,544.35,108,0,27430,6548.79313,101.37499,0
7/6/2024,2895,4576,0,490.26,0,0,4424,6856,544.8,108,0,28593,5513.73313,58.37499,0
7/7/2024,2880,4552,0,481.49,0,0,4407,6830,527.91,108,0,29750,4504.33313,110.37499,0
7/8/2024,2888,4565,0,478.14,0,0,4428,6862,537.09,96,0,29728,4389.10313,24.37499,0
7/9/2024,2884,4559,0,471.55,0,0,4425,6858,609.62,0,0,28424,5507.93313,96.37499,0
7/10/2024,2894,4575,0,477.66,0,0,4433,6870,536.76,96,0,25678,6943.51313,100.37499,0
7/11/2024,2890,4568,0,477.76,0,0,4427,6861,537.29,96,0,26777,7278.46313,128.67062,0
7/12/2024,2891,4570,0,473.27,0,0,4428,6862,526.25,108,0,26118,7358.94313,135.67062,0
7/13/2024,2897,4579,0,473.5,0,0,4428,6862,512.9,120,0,27310,8822.54313,215.67062,0
7/14/2024,2900,4584,0,490.78,0,0,4425,6858,521.12,120,0,28524,7810.64313,235.67062,0
7/15/2024,2902,4587,0,493.43,0,0,4427,6861,520.31,120,0,24342,6796.90313,175.67062,0
7/16/2024,2896,4578,0,482.64,0,0,4426,6859,522.01,120,0,19860,8192.25313,265.67062,0
7/17/2024,2891,4570,0,467.86,0,0,4420,6850,523.83,120,0,20148,9000.56313,260.67062,0
7/18/2024,1575,2490,0,241.45,0,0,4422,6853,501.46,132,0,19774,10257.65313,241.67062,0
7/19/2024,2750,4347,0,447.93,0,0,4401,6820,492.98,132,0,21250,11916.74313,184.67062,0
7/20/2024,2601,4111,0,445.6,0,0,4005,6207,459.55,120,0,21616,13411.59313,239.67062,0
7/21/2024,2598,4107,0,437.75,0,0,4103,6359,454,132,0,22786,12519.84313,237.67062,0
7/22/2024,2603,4115,0,437.23,0,0,4102,6357,461.19,132,0,24489,11621.42313,180.67062,0
7/23/2024,2601,4111,0,431.7,0,0,4106,6363,465.91,132,0,23144,11723.81313,173.67062,0
7/24/2024,2602,4113,0,458.78,0,0,4103,6359,466.94,132,0,23711,12078.09313,191.67062,0
7/25/2024,2605,4118,0,460.6,0,0,4106,6363,477.18,120,0,26153,11140.31313,126.67062,0
7/26/2024,2603,4115,0,430.5689438,0,0,4105,6362,470.514813,119.97062,0,24791,11539.22937,156.7,0
7/27/2024,2608,4122,0,433.0398506,0,0,4103,6359,480.3773323,119.9,0,27224,12825.81219,101.8,0
7/28/2024,2606,4119,0,433.608852,0,0,4103,6359,480.2568026,119.9,0,28773,12911.94654,86.9,0
7/29/2024,2612,4129,0,433.91,0,0,4109,6368,487.4,119.9,0,27271,14190.63313,62,0
7/30/2024,1412,2232,0,237.5635548,0,0,4108,6366,495.7529225,100,0,28235,17057.31665,12,0
7/31/2024,0,0,0,0,0,0,4426,6859,552.68,93.4,0,29447,7202.18,38.97265,0
8/1/2024,0,0,0,0,0,0,4421,6851,527.63,120,0,29094,17463.76313,48.97265,0
8/2/2024,1227,1940,0,161.66,0,0,4426,6859,522.18,120,0,28687,18339.92313,83.97265,0
8/3/2024,2607,4121,0,450.62,0,0,4428,6862,514.38,132,0,29632,17374.92313,121.97265,0
8/4/2024,2802,4429,0,479.33,0,0,4415,6842,504.54,132,0,30754,16391.05313,74.97265,0
8/5/2024,2820,4458,0,463.94,0,0,4418,6847,512.08,120,0,32369,15415.03313,69.97265,0
8/6/2024,2845,4497,0,463.09,0,0,4420,6850,504.19,132,0,30362,15397.75313,152.97265,0
8/7/2024,2838,4486,0,476.62,0,0,4417,6845,497.53,144,0,31615,14423.60313,223.97265,0
8/8/2024,2823,4462,0,478.32,0,0,4415,6842,495.73,144,0,27868,13449.55313,194.97265,0
8/9/2024,2827,4469,0,479.77,0,0,4418,6847,482.94,156,0,27398,12486.84313,258.97265,0
8/10/2024,2847,4500,0,469.97,0,0,4422,6853,496.17,156,0,27416,11520.70313,257.97265,0
8/11/2024,2825,4465,0,459.64,0,0,4411,6836,493.59,168,0,27717,10567.47313,289.97265,0
8/12/2024,2807,4437,0,477.23,0,0,4422,6853,487.14,180,0,28932,10903.10313,252.27701,0
8/13/2024,2826,4467,0,483.12,0,0,4202,6512,450.1,184,0,21545,9969.88313,68.27701,0
8/14/2024,2828,4470,0,482.75,0,0,0,0,0,0,0,22059,9487.13313,72.89312,0
8/15/2024,2826,4467,0,462.01,0,0,0,0,0,0,0,22548,9875.12313,72.89312,0
8/16/2024,2842,4492,0,467.56,0,0,0,0,0,0,0,22934,10707.56313,72.89312,0
8/17/2024,2849,4503,0,462.25,0,0,0,0,0,0,0,23310,12145.31313,72.89312,0
8/18/2024,2850,4505,0,475.74,0,0,0,0,0,0,0,23659,11669.57313,72.89312,0
8/19/2024,2843,4494,0,491.16,0,0,0,0,0,0,0,24016,12278.41313,72.89312,0
8/20/2024,2858,4518,0,490.14,0,0,0,0,0,0,0,24324,11788.27313,72.89312,0
8/21/2024,2855,4513,0,475.92,0,0,0,0,0,0,0,24642,11312.35313,72.89312,0
8/22/2024,645,1020,0,94.91,0,0,0,0,0,0,0,24357,11217.44313,72.89312,0
8/23/2024,2840,4489,0,460.89,0,0,0,0,0,0,0,22958,11706.55313,72.89312,0
8/24/2024,2847,4500,0,479.6,0,0,0,0,0,0,0,23166,12126.95313,72.89312,0
8/25/2024,2851,4507,0,479.88,0,0,0,0,0,0,0,23270,12747.07313,72.89312,0
8/26/2024,2870,4537,0,469.54,0,0,0,0,0,0,0,23521,14327.53313,72.89312,0
8/27/2024,2849,4503,0,484.18,0,0,0,0,0,0,0,23893,15223.35313,72.89312,0
8/28/2024,2830,4473,0,473.25,0,0,0,0,0,0,0,22822,15700.10313,72.89312,0
8/29/2024,2848,4502,0,470.7,0,0,0,0,0,0,0,23299,16579.40313,72.89312,0
8/30/2024,2845,4497,0,494.26,0,0,0,0,0,0,0,23676,17385.14313,72.89312,0
8/31/2024,2801,4428,0,486.14,0,0,0,0,0,0,0,23191,14090.79,72.89312,0
9/1/2024,2812,4445,0,474.67,0,0,0,0,0,0,0,23572,17276.28313,127.89312,0
9/2/2024,2856,4514,0,463.85,0,0,0,0,0,0,0,22560,16812.43313,232.89312,0
9/3/2024,2847,4500,0,463.61,0,0,0,0,0,0,0,22875,18448.82313,362.89312,0
9/4/2024,2859,4519,0,491.13,0,0,2854,4423,406.94,0,0,18941,17550.75313,477.89312,0
9/5/2024,2864,4527,0,483.29,0,0,4201,6511,545.71,55,0,16684,16521.75313,527.89312,0
